ride_id,ride_name,is_open,wait_time,date,timestamp
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
2710,La Tanière du Dragon,FALSE,0,2025-10-29,08:00
16,Le Carrousel de Lancelot ,FALSE,0,2025-10-29,08:00
21,"Le Pays des Contes de Fées, presented by Vittel",FALSE,0,2025-10-29,08:00
23,Les Voyages de Pinocchio,FALSE,0,2025-10-29,08:00
20,Mad Hatter's Tea Cups,FALSE,0,2025-10-29,08:00
13,Meet Mickey Mouse,FALSE,0,2025-10-29,08:00
22,Peter Pan's Flight,FALSE,0,2025-10-29,08:00
24,Princess Pavilion,FALSE,0,2025-10-29,08:00
25,Big Thunder Mountain,FALSE,0,2025-10-29,08:00
2714,Disneyland Railroad Frontierland Depot,FALSE,0,2025-10-29,08:00
2713,Frontierland Playground,FALSE,0,2025-10-29,08:00
26,Phantom Manor,FALSE,0,2025-10-29,08:00
27,River Rogue Keelboats,FALSE,0,2025-10-29,08:00
2712,Rustler Roundup Shootin' Gallery,FALSE,0,2025-10-29,08:00
28,Thunder Mesa Riverboat Landing,FALSE,0,2025-10-29,08:00
2708,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
12,Main Street Vehicles,FALSE,0,2025-10-29,08:00
2702,Adventure Isle,FALSE,0,2025-10-29,08:00
7306,Indiana Jones and the Temple of Peril Single Rider,FALSE,0,2025-10-29,08:00
2,Indiana Jones™ and the Temple of Peril,FALSE,0,2025-10-29,08:00
1,La Cabane des Robinson,FALSE,0,2025-10-29,08:00
2703,Le Passage Enchanté d'Aladdin,FALSE,0,2025-10-29,08:00
2705,Pirate Galleon,FALSE,0,2025-10-29,08:00
3,Pirates of the Caribbean,FALSE,0,2025-10-29,08:00
2704,Pirates' Beach,FALSE,0,2025-10-29,08:00
4,"Autopia, presented by Avis",FALSE,0,2025-10-29,08:00
5,Buzz Lightyear Laser Blast,FALSE,0,2025-10-29,08:00
2706,Disneyland Railroad Discoveryland Station,FALSE,0,2025-10-29,08:00
6,Les Mystères du Nautilus,FALSE,0,2025-10-29,08:00
2707,Mickey’s PhilharMagic,FALSE,0,2025-10-29,08:00
7,Orbitron®,FALSE,0,2025-10-29,08:00
9,Star Tours: The Adventures Continue*,FALSE,0,2025-10-29,08:00
8,Star Wars Hyperspace Mountain,TRUE,5,2025-10-29,08:00
7278,Star Wars Hyperspace Mountain Single Rider,TRUE,0,2025-10-29,08:00
4573,Welcome to Starport: A Star Wars Encounter,FALSE,0,2025-10-29,08:00
19,"""it's a small world""",FALSE,0,2025-10-29,08:00
14,Alice's Curious Labyrinth,FALSE,0,2025-10-29,08:00
15,Blanche-Neige et les Sept Nains®,FALSE,0,2025-10-29,08:00
17,Casey Jr. – le Petit Train du Cirque,FALSE,0,2025-10-29,08:00
2711,Disneyland Railroad Fantasyland Station,FALSE,0,2025-10-29,08:00
11,Disneyland Railroad Main Street Station,FALSE,0,2025-10-29,08:00
18,Dumbo the Flying Elephant,TRUE,5,2025-10-29,08:00
